label,instance,family,seed,status,exit_code,wall_s,cpu_s,max_rss_mb,conflicts,decisions,propagations,restarts,rephased,budget_kind,budget_value,opts,instance_sha1,started_at,parallel_jobs
B-kissat-sc2026,0be1e12a8e7282d1a4e389bb90f6dbc7.cnf.xz,or_randxor,2,UNSAT,20,15.192,15.159,20.0,716726,836357,44116077,16700,20,time,180.0,,,2026-09-24T21:19:03+00:00,1
B-kissat-sc2026,dd5d530ac8bf0019412d023488b075eb.cnf.xz,p-center,1,UNSAT,20,0.010,0.008,20.0,0,0,8332,0,0,time,180.0,,,2026-09-24T21:19:26+00:00,1
B-kissat-sc2026,dd5d530ac8bf0019412d023488b075eb.cnf.xz,p-center,2,UNSAT,20,0.010,0.008,20.0,0,0,8332,0,0,time,180.0,,,2026-09-24T21:19:26+00:00,1
B-kissat-sc2026,09637d3bd641b4d733666a862e8918ea.cnf.xz,planning,1,SAT,10,17.795,17.769,25.0,399586,4261555,51882785,25916,16,time,180.0,,,2026-09-24T21:19:35+00:00,1
B-kissat-sc2026,09637d3bd641b4d733666a862e8918ea.cnf.xz,planning,2,SAT,10,16.495,16.441,21.0,309898,3757932,42767623,22994,15,time,180.0,,,2026-09-24T21:19:53+00:00,1
B-kissat-sc2026,6add7e416c1126607afeb2666af330ac.cnf.xz,quantum-kochen-specker,1,UNSAT,20,55.547,55.486,61.0,799474,1296944,39757228,21768,21,time,180.0,,,2026-09-24T21:21:33+00:00,1
B-kissat-sc2026,6add7e416c1126607afeb2666af330ac.cnf.xz,quantum-kochen-specker,2,UNSAT,20,58.761,58.668,60.6,800204,1312564,41993316,21002,21,time,180.0,,,2026-09-24T21:22:29+00:00,1
B-kissat-sc2026,543e67dd5abc272c37775b1b742a1d9a.cnf.xz,quasigroup-completion,1,SAT,10,4.111,4.089,45.9,8648,771647,39533710,414,3,time,180.0,,,2026-09-24T21:25:45+00:00,1
B-kissat-sc2026,543e67dd5abc272c37775b1b742a1d9a.cnf.xz,quasigroup-completion,2,SAT,10,59.615,59.558,80.1,152974,12566125,523193480,6436,11,time,180.0,,,2026-09-24T21:25:49+00:00,1
B-kissat-sc2026,75429ff7acb5acb597abe01aa745c2a6.cnf.xz,random-graph-xorsat,1,SAT,10,95.295,95.215,35.1,2888127,3646667,110668614,94656,34,time,180.0,,,2026-09-24T21:30:02+00:00,1
B-kissat-sc2026,75429ff7acb5acb597abe01aa745c2a6.cnf.xz,random-graph-xorsat,2,SAT,10,95.096,95.052,33.2,2660545,3006605,145223245,71640,34,time,180.0,,,2026-09-24T21:31:37+00:00,1
B-kissat-sc2026,ac6256657058fe65dc7ddaf773ab83bf.cnf.xz,scheduling,1,SAT,10,78.096,77.914,309.7,104781,30508514,365025695,8255,9,time,180.0,,,2026-09-24T21:37:05+00:00,1
B-kissat-sc2026,ac6256657058fe65dc7ddaf773ab83bf.cnf.xz,scheduling,2,SAT,10,60.201,60.082,312.7,82689,21338085,241390570,6332,8,time,180.0,,,2026-09-24T21:38:23+00:00,1
B-kissat-sc2026,5faba478cb08194407b5ec957ab08599.cnf.xz,school-timetabling,1,SAT,10,25.388,25.319,84.4,141664,13055136,168944168,5073,11,time,180.0,,,2026-09-24T21:40:17+00:00,1
B-kissat-sc2026,5faba478cb08194407b5ec957ab08599.cnf.xz,school-timetabling,2,SAT,10,47.897,47.881,110.6,312137,22914998,297434699,16353,15,time,180.0,,,2026-09-24T21:40:42+00:00,1
