label,instance,family,seed,status,exit_code,wall_s,cpu_s,max_rss_mb,conflicts,decisions,propagations,restarts,rephased,budget_kind,budget_value,opts,instance_sha1,started_at,parallel_jobs
B-adaptive,f497bda3018958d7ba2d1cd99da3982e.cnf.xz,graph-coloring,1,UNSAT,20,65.167,64.617,33.6,2210905,2908885,127330633,40056,33,time,180.0,--modeadaptive=1,b92725235e30430fabc84f8867e58fb476f3d516,2026-09-23T01:29:17+00:00,1
B-adaptive,fbbfbee9e6cba8bca18fbcfc23dcfcb6.cnf.xz,graph-coloring,1,UNSAT,20,23.682,23.477,22.9,944050,1446313,55031243,15558,22,time,180.0,--modeadaptive=1,859e5db10d345487b8bf2d5e3a679d18836d2775,2026-09-23T01:30:22+00:00,1
B-adaptive,40ae60a61929b6bfa2ac99ab4b9a0f7e.cnf.xz,grs-fp-comm,1,TIMEOUT,0,180.061,178.603,372.4,327657,2614495,1369252048,2974,17,time,180.0,--modeadaptive=1,11f4c30ec951712d3684c413b5bb4ff1d7d8f82b,2026-09-23T01:30:46+00:00,1
B-adaptive,042cdc726a92bf0a2195b3b426f35bce.cnf.xz,independent-set-reconfiguration,1,TIMEOUT,0,180.054,178.791,134.1,1236027,8122169,2356930721,14731,28,time,180.0,--modeadaptive=1,c1f5fe99ec07f43d55c8418ff5c6b098c6e2320e,2026-09-23T01:33:46+00:00,1
B-adaptive,01d6fa8efd18ebfecd06af408958477b.cnf.xz,lights-out,1,TIMEOUT,0,180.041,178.858,24.3,1338034,2116892,168264161,52845,27,time,180.0,--modeadaptive=1,fec87cca7cf04ccc23e5d2e37533a1ed0b54877c,2026-09-23T01:36:46+00:00,1
B-adaptive,4d84e818a5ab324dde37429dd2455551.cnf.xz,linear-equations,1,TIMEOUT,0,180.015,178.590,21.3,3015777,10540587,335231578,86056,36,time,180.0,--modeadaptive=1,ef0f673f76572a980ccef059e066511b535c610d,2026-09-23T01:39:46+00:00,1
B-adaptive,aca9f4faabeb57a57c678d55f5bbd2f4.cnf.xz,linear-equations,1,TIMEOUT,0,180.040,178.644,22.4,3263331,10351807,339881263,79158,39,time,180.0,--modeadaptive=1,29253e5e31d58937c973467a76f2b4329a33eb70,2026-09-23T01:42:46+00:00,1
B-adaptive,ebc40cf47836100655aea44ef1ed46da.cnf.xz,matrix-multiplication,1,TIMEOUT,0,180.016,178.746,82.9,2945244,15814706,570423232,64169,38,time,180.0,--modeadaptive=1,3eb3bf4b2c9ba0c8b2465387992d221978adb645,2026-09-23T01:45:46+00:00,1
B-adaptive,e55a49d8065d65650f24c0f3ecef30b6.cnf.xz,maxsat-optimum,1,TIMEOUT,0,180.051,178.637,39.1,1534075,4327952,1653459620,36384,30,time,180.0,--modeadaptive=1,5e46a9ea1d96bb9194452d11a83140bcce552d48,2026-09-23T01:48:46+00:00,1
B-adaptive,a789d0722f1aa0d44c5a38b374719c69.cnf.xz,md5-equivalence-checking,1,SAT,10,18.426,18.915,1805.8,0,0,10525634,0,0,time,180.0,--modeadaptive=1,667f68f28a22707faa44d7bc578d236c051ab9f9,2026-09-23T01:51:46+00:00,1
B-adaptive,e85fb114c33f450dc2622c78bc6fa019.cnf.xz,miter,1,SAT,10,57.078,58.546,5297.7,0,0,32170813,0,0,time,180.0,--modeadaptive=1,328529829a03c231de9bbcd8056c6f039f27131d,2026-09-23T01:52:05+00:00,1
B-adaptive,7ac164a9d153f0a2d9bf54a98d429636.cnf.xz,multiplier-circuit-miters,1,TIMEOUT,0,180.005,178.742,20.2,2701805,4518066,296234701,64636,36,time,180.0,--modeadaptive=1,3d61407a4fc142e61f5779787af611f5be1f8604,2026-09-23T01:53:02+00:00,1
B-adaptive,6d815089fb4095208754622b4c44a8f7.cnf.xz,multiplier-circuits,1,SAT,10,2.810,2.748,20.0,29072,69397,20675675,1367,5,time,180.0,--modeadaptive=1,d2610f2d2c6ed23d8b1ee43293baf252fd3f9249,2026-09-23T01:56:02+00:00,1
B-adaptive,de8c42d50f1dbf43a731f1916dc6bf01.cnf.xz,multiplier-equivalence-checking,1,TIMEOUT,0,180.053,178.745,20.0,2755997,4517713,322060451,65088,38,time,180.0,--modeadaptive=1,8ffcd76ec67f9f07b0f3391e18ce65f885af6620,2026-09-23T01:56:05+00:00,1
B-adaptive,09e0775d2b51c49ec1ec4d214ee7c8c8.cnf.xz,ntil,1,TIMEOUT,0,180.032,178.454,80.1,2956342,6213330,123056940,50632,38,time,180.0,--modeadaptive=1,f4e9b3dc04062e5295dc26ee27470288db24b6dd,2026-09-23T01:59:05+00:00,1
B-adaptive,2c458ef30d7b670f143d6c6e175e3ee9.cnf.xz,oddball-weighing,1,TIMEOUT,0,180.070,179.321,665.9,785741,1537852,545816262,43459,23,time,180.0,--modeadaptive=1,802165fbf6e932ecc793e31098a973aca5e9d94d,2026-09-23T02:02:05+00:00,1
B-adaptive,22c8d6aa86d51e15ef5ab37479eda22b.cnf.xz,ordering-principle-xor,1,TIMEOUT,0,180.031,178.834,95.3,17460039,62661799,121814839,73258,79,time,180.0,--modeadaptive=1,1471f931f1aebc208d1d4cfeaff78df6a743c362,2026-09-23T02:05:05+00:00,1
B-adaptive,011984fd82d62d609e776fbf5de75440.cnf.xz,p-center,1,UNSAT,20,0.010,0.009,20.0,0,0,4722,0,0,time,180.0,--modeadaptive=1,60c05f0f7f5d8e68783540ccc9e2cdfdc3ee1bcb,2026-09-23T02:08:05+00:00,1
B-adaptive,90937ed75ba0560158d8fe45f303868a.cnf.xz,polynomial-multiplication,1,TIMEOUT,0,180.011,178.876,41.2,4780692,9610337,468665113,126087,45,time,180.0,--modeadaptive=1,a786eb1ac1943754e596fe76134c3d6f94a25dd7,2026-09-23T02:08:05+00:00,1
B-adaptive,e4d1892db27b721b88e5ee7e5987649f.cnf.xz,prime-testing,1,TIMEOUT,0,180.051,178.679,22.1,1170985,2091837,671891265,43479,25,time,180.0,--modeadaptive=1,ba7cd6c9d18bc35d80859a9985230f02cd8d23ad,2026-09-23T02:11:05+00:00,1
B-adaptive,0359596347daa117da50950748bc06d1.cnf.xz,scheduling,1,TIMEOUT,0,180.016,178.822,35.6,1685538,3550815,1111607167,37660,31,time,180.0,--modeadaptive=1,2a0a0801697c84b0c3ef8b02e8d4af09e262c55c,2026-09-23T02:14:05+00:00,1
B-adaptive,37c88155822f1934a190dd6f4614f0ce.cnf.xz,scheduling,1,TIMEOUT,0,180.056,178.766,569.3,329941,1151688,366519508,10714,17,time,180.0,--modeadaptive=1,ded7f2c523e2b623c13cfd2c7387140f01f22d35,2026-09-23T02:17:05+00:00,1
B-adaptive,48432767076e402d2accbf2da7260885.cnf.xz,school-timetabling,1,UNSAT,20,69.615,69.041,28.2,1447658,2856174,413399689,20289,29,time,180.0,--modeadaptive=1,a957827c1f01b319a0524107c27f9ce7519b5460,2026-09-23T02:20:05+00:00,1
