label,instance,family,seed,status,exit_code,wall_s,cpu_s,max_rss_mb,conflicts,decisions,propagations,restarts,rephased,budget_kind,budget_value,opts,instance_sha1,started_at,parallel_jobs
B-luckyminvars50k,12535b3264a9c88bac14522171b497ef.cnf.xz,datapath-equivalence-checking,1,TIMEOUT,0,180.043,178.320,20.9,2668454,5148233,290111440,89960,36,time,180.0,--luckyminvars=50000,b85e8b6ba4ba10a29b9d80805aa67edd46cb4e78,2026-09-22T17:10:34+00:00,1
B-luckyminvars50k,211b0708454f7901054f5f92f525972e.cnf.xz,datapath-equivalence-checking,1,TIMEOUT,0,180.035,178.459,22.5,3600099,6041510,197726935,119343,40,time,180.0,--luckyminvars=50000,f6dc07b804ad39a7cd9344469254d0532eeb51ac,2026-09-22T17:13:34+00:00,1
B-luckyminvars50k,e685a5d96e1ee9e051f191eca84b0d88.cnf.xz,datapath-equivalence-checking,1,TIMEOUT,0,180.038,178.378,21.5,2470064,4625118,309663227,78165,35,time,180.0,--luckyminvars=50000,53d91e2e7badf41b23f00c167c34ad3dbdfc40d7,2026-09-22T17:16:34+00:00,1
B-luckyminvars50k,bb8db7af8ede49391a66d4442d91c10b.cnf.xz,ecc-equivalence-checking,1,SAT,10,27.962,28.588,2529.8,0,0,14824649,0,0,time,180.0,--luckyminvars=50000,26595243e77b28dbca756f72db35a5cd09134f11,2026-09-22T17:19:34+00:00,1
B-luckyminvars50k,c3bc9b01e5f804723b74715508941bf2.cnf.xz,ecc-equivalence-checking,1,SAT,10,10.390,10.793,1381.2,0,0,8086649,0,0,time,180.0,--luckyminvars=50000,ddca45c3944149cd3b78d5a31064f3116651a22e,2026-09-22T17:20:02+00:00,1
B-luckyminvars50k,f554b55356a5e0ed39dbf8c1030ebce0.cnf.xz,ecc-equivalence-checking,1,SAT,10,15.208,15.777,1840.8,0,0,10781849,0,0,time,180.0,--luckyminvars=50000,827e7805e349a9614225db7b30b9c14099291431,2026-09-22T17:20:12+00:00,1
B-luckyminvars50k,805a742eb8b4e0df3561ca8e0670670b.cnf.xz,fpga-routing,1,UNSAT,20,50.443,49.923,29.4,2215245,2837276,79603516,51711,28,time,180.0,--luckyminvars=50000,792c531d3b63e869eef62d0af025fdd02963ce91,2026-09-22T17:20:27+00:00,1
B-luckyminvars50k,1397d1d4d8d831069a2cdf911321da07.cnf.xz,graph-coloring,1,UNSAT,20,3.312,3.244,20.1,138752,248307,11568953,1621,10,time,180.0,--luckyminvars=50000,ac40df0becfa7cf8230bce534437d4b64524a79e,2026-09-22T17:21:18+00:00,1
B-luckyminvars50k,16f8b291c8cdedb5ca7210fa0eeb34d9.cnf.xz,graph-coloring,1,TIMEOUT,0,180.028,177.992,105.9,4784387,10599855,445663070,95313,41,time,180.0,--luckyminvars=50000,81fd6c4a29c561de27c3713970721ce66adb0f20,2026-09-22T17:21:21+00:00,1
B-luckyminvars50k,1fac905143027e3bf0932c09f427aa15.cnf.xz,graph-coloring,1,UNSAT,20,0.903,0.857,20.1,39902,70720,3832653,404,6,time,180.0,--luckyminvars=50000,743292fb78f6a95b1834dcd3ef1d15f84a3839b3,2026-09-22T17:24:21+00:00,1
B-luckyminvars50k,7372171e2e794a98cda6540676608f32.cnf.xz,graph-coloring,1,TIMEOUT,0,180.011,178.309,77.1,4583776,7563675,1188539796,39210,38,time,180.0,--luckyminvars=50000,318ea2085f99bff023b4e72d018a39e79bc01782,2026-09-22T17:24:22+00:00,1
B-luckyminvars50k,981b0e855eed536df112bf2e4ff98807.cnf.xz,graph-coloring,1,UNSAT,20,129.690,128.613,32.1,3872836,5092199,215888721,99161,37,time,180.0,--luckyminvars=50000,c917cf71a9d23070264dc7ddbb0e077b5cb10aab,2026-09-22T17:27:22+00:00,1
B-luckyminvars50k,997491c0cbc3e558a3e3266e2a142215.cnf.xz,graph-coloring,1,TIMEOUT,0,180.046,178.226,120.8,5526031,12583048,353625731,80205,45,time,180.0,--luckyminvars=50000,a989e994bf6d1c63b80fd9cd9913bb56e2c1e483,2026-09-22T17:29:32+00:00,1
B-luckyminvars50k,b13ba48e09e575d6a628c02200ac23f7.cnf.xz,graph-coloring,1,TIMEOUT,0,180.036,177.621,45.5,5643369,8882748,459890169,126295,43,time,180.0,--luckyminvars=50000,10eaf4d2f86ffcea6c694d39f6964a705ab0c11e,2026-09-22T17:32:32+00:00,1
B-luckyminvars50k,d1335d8a6a98a1988b54e1f481a64fcf.cnf.xz,graph-coloring,1,TIMEOUT,0,180.029,177.982,139.8,4417222,10152060,265615270,33339,41,time,180.0,--luckyminvars=50000,c2e07950dbd1e67d3a32ac56f548efe508b49398,2026-09-22T17:35:32+00:00,1
B-luckyminvars50k,2d89fda1bd6a761ca5e2f4bb89202681.cnf.xz,linear-equations,1,TIMEOUT,0,180.029,177.979,23.5,2964682,12237411,317111953,109387,34,time,180.0,--luckyminvars=50000,9696635ca417b59694ed175a5ba67553213e2e43,2026-09-22T17:38:32+00:00,1
B-luckyminvars50k,511f1794698a8620c18a7cc32cfc7776.cnf.xz,linear-equations,1,TIMEOUT,0,180.035,178.355,24.1,2810864,12234729,337173570,104283,32,time,180.0,--luckyminvars=50000,58909e69dfd2af2b160873319e456501a2531dde,2026-09-22T17:41:32+00:00,1
